source_file,source_line,original_label,new_label,confidence,human_label,evidence,summary
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,1,inefficient_exploration,insufficient_cooperation,0.95,,"The agents failed to converge on a shared foraging target, evidenced by zero positive rewards and a high frequency of non-cooperative actions like 'north' and 'west' instead of collaborative 'load' movements.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 16, 'north': 27, 'west': 29, 'noop': 25, 'east': 3, 'south': 2} | Load action counts by agent: [12, 4] | Mean absolute state change: 0.030000 | State variation: 1.758950"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,87,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents taking actions, indicating they failed to coordinate to achieve the foraging objective.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 62, 'west': 60, 'north': 22, 'east': 6, 'south': 2, 'noop': 1} | Load action counts by agent: [14, 23, 25] | Mean absolute state change: 0.035556 | State variation: 2.174450"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,88,inefficient_exploration,insufficient_cooperation,0.95,,"The agents spent the entire episode (51 steps) performing load actions without any movement or coordination, resulting in zero positive rewards.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'east': 16, 'south': 10, 'load': 70, 'north': 4, 'noop': 2} | Load action counts by agent: [30, 40] | Mean absolute state change: 0.018333 | State variation: 2.068679"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,89,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps resulted in zero reward because agents remained stationary (mean absolute state change of 0.028889) despite taking load actions, indicating a complete failure to coordinate movement toward the foraging targets.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'north': 4, 'south': 87, 'load': 51, 'noop': 3, 'east': 8} | Load action counts by agent: [15, 20, 16] | Mean absolute state change: 0.028889 | State variation: 2.666635"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,90,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing load actions, indicating they failed to coordinate effectively to achieve the foraging objective.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 96, 'noop': 1, 'south': 34, 'west': 3, 'north': 16, 'east': 3} | Load action counts by agent: [33, 30, 33] | Mean absolute state change: 0.052222 | State variation: 2.906356"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,91,inefficient_exploration,low_value_overcommitment,0.95,,"Agents repeatedly executed the 'load' action (109 times) while failing to move toward objectives, resulting in zero rewards and no state progression.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'west': 3, 'north': 34, 'load': 109, 'noop': 2, 'east': 5} | Load action counts by agent: [42, 37, 30] | Mean absolute state change: 0.017778 | State variation: 2.620728"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,92,inefficient_exploration,insufficient_cooperation,0.95,,"The agents spent the entire episode performing load actions without any movement toward a shared foraging objective, indicating a complete lack of cooperative task execution.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 8, 'north': 9, 'load': 67, 'east': 11, 'west': 6, 'noop': 1} | Load action counts by agent: [28, 39] | Mean absolute state change: 0.045000 | State variation: 1.187853"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,93,insufficient_cooperation,insufficient_cooperation,0.95,,"The agents failed to coordinate by performing the required 'load' action, as evidenced by zero positive reward steps and only 3 total load actions out of 51 steps.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'east': 93, 'south': 4, 'noop': 1, 'west': 1, 'load': 3} | Load action counts by agent: [0, 3] | Mean absolute state change: 0.016667 | State variation: 2.140841"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,94,inefficient_exploration,insufficient_cooperation,0.95,,"The agents spent the entire episode loading items without any movement toward a shared foraging target, resulting in zero positive rewards despite 77 load actions.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'west': 9, 'north': 6, 'noop': 4, 'load': 77, 'east': 6} | Load action counts by agent: [40, 37] | Mean absolute state change: 0.028333 | State variation: 1.239397"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,95,inefficient_exploration,insufficient_cooperation,0.95,,"The agents failed to converge on a shared cooperative target, evidenced by zero positive reward steps and a near-exclusive reliance on the 'south' action despite the presence of 'load' actions.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'north': 8, 'south': 50, 'east': 25, 'load': 14, 'noop': 5} | Load action counts by agent: [8, 6] | Mean absolute state change: 0.050000 | State variation: 2.048556"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,96,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing load actions, indicating they failed to coordinate to successfully forage or deliver items.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'north': 106, 'east': 1, 'load': 42, 'west': 4} | Load action counts by agent: [10, 19, 13] | Mean absolute state change: 0.017778 | State variation: 2.557953"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,97,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing individual actions, indicating a complete failure to coordinate toward a shared foraging objective.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 74, 'south': 9, 'north': 43, 'east': 21, 'west': 5, 'noop': 1} | Load action counts by agent: [21, 29, 24] | Mean absolute state change: 0.046667 | State variation: 2.510391"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,98,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps consist of 'load' actions with zero state variation, indicating agents acted independently to load items rather than coordinating to transport them to a common objective.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'north': 14, 'load': 117, 'south': 7, 'west': 7, 'east': 8} | Load action counts by agent: [37, 39, 41] | Mean absolute state change: 0.034444 | State variation: 2.290603"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,99,inefficient_exploration,insufficient_cooperation,0.95,,"The agents failed to converge on a shared objective, evidenced by zero positive rewards and a high frequency of non-cooperative actions like 'west' and 'north'.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'north': 20, 'west': 38, 'load': 16, 'noop': 12, 'east': 12, 'south': 4} | Load action counts by agent: [11, 5] | Mean absolute state change: 0.076667 | State variation: 1.650895"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,100,target_miscoordination,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing load actions, indicating a complete failure to coordinate foraging or resource collection.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 118, 'load': 26, 'noop': 2, 'east': 3, 'west': 4} | Load action counts by agent: [3, 14, 9] | Mean absolute state change: 0.016667 | State variation: 2.821132"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,101,inefficient_exploration,insufficient_cooperation,0.95,,"The agents spent the entire episode (51 steps) with zero positive rewards, indicating they failed to coordinate their actions to achieve the foraging objective.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 6, 'noop': 3, 'east': 63, 'load': 26, 'west': 4} | Load action counts by agent: [10, 16] | Mean absolute state change: 0.036667 | State variation: 1.764182"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,102,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing load actions, indicating they failed to coordinate with the foragers to complete the cooperative task.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 52, 'east': 86, 'south': 10, 'west': 2, 'north': 2, 'noop': 1} | Load action counts by agent: [20, 18, 14] | Mean absolute state change: 0.027778 | State variation: 2.663871"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,103,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing load actions, indicating they failed to coordinate effectively to achieve the foraging objective.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'east': 22, 'south': 66, 'noop': 1, 'load': 52, 'west': 3, 'north': 9} | Load action counts by agent: [17, 14, 21] | Mean absolute state change: 0.041111 | State variation: 3.005804"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,104,inefficient_exploration,insufficient_cooperation,0.95,,"The agents failed to converge on a shared cooperative target, evidenced by the complete absence of positive rewards and a near-exclusive reliance on the 'load' action which likely represents individual foraging rather than joint task completion.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 38, 'east': 32, 'south': 15, 'noop': 7, 'west': 5, 'north': 5} | Load action counts by agent: [16, 22] | Mean absolute state change: 0.058333 | State variation: 1.975387"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,105,inefficient_exploration,insufficient_cooperation,0.95,,"The agents failed to converge on a shared cooperative target, evidenced by the complete lack of positive rewards and a state variation of only 2.29 over 51 steps.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'north': 2, 'south': 11, 'load': 30, 'east': 45, 'west': 8, 'noop': 6} | Load action counts by agent: [10, 20] | Mean absolute state change: 0.058333 | State variation: 2.291441"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,106,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing load actions, indicating they failed to coordinate to collect and deliver the forage items required for positive returns.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 108, 'east': 39, 'noop': 3, 'north': 2, 'west': 1} | Load action counts by agent: [41, 35, 32] | Mean absolute state change: 0.016667 | State variation: 2.815175"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,107,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing 80 load actions, indicating they failed to coordinate the foraging task effectively.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'west': 4, 'noop': 5, 'east': 18, 'load': 80, 'north': 24, 'south': 22} | Load action counts by agent: [24, 27, 29] | Mean absolute state change: 0.066667 | State variation: 2.419707"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,108,inefficient_exploration,insufficient_cooperation,0.95,,"The agents failed to converge on a shared cooperative target, evidenced by zero positive reward steps and a near-total absence of 'load' actions (only 7 total across 51 steps) despite the task requiring collaboration.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'north': 36, 'west': 32, 'load': 7, 'south': 3, 'noop': 23, 'east': 1} | Load action counts by agent: [3, 4] | Mean absolute state change: 0.026667 | State variation: 1.726499"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,109,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps were spent loading items without any movement toward the foraging objective, indicating agents acted alone rather than cooperating to retrieve resources.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'east': 8, 'load': 98, 'south': 18, 'north': 15, 'west': 11, 'noop': 3} | Load action counts by agent: [31, 35, 32] | Mean absolute state change: 0.048889 | State variation: 2.338243"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,110,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing load actions, indicating a complete failure to coordinate foraging or return items to the base.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 31, 'load': 58, 'west': 42, 'east': 19, 'noop': 2, 'north': 1} | Load action counts by agent: [20, 20, 18] | Mean absolute state change: 0.048889 | State variation: 2.794502"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,111,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing load actions, indicating a complete failure to coordinate foraging or transport items.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 82, 'noop': 2, 'load': 57, 'north': 4, 'east': 7, 'west': 1} | Load action counts by agent: [22, 15, 20] | Mean absolute state change: 0.031111 | State variation: 3.110584"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,112,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps were spent loading items without any movement toward a shared foraging objective, indicating agents acted independently rather than cooperating.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'north': 3, 'load': 98, 'east': 33, 'south': 17, 'west': 2} | Load action counts by agent: [31, 35, 32] | Mean absolute state change: 0.036667 | State variation: 2.710671"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,113,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward because agents exclusively performed the 'load' action, failing to coordinate with the foraging agents to collect food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 135, 'north': 14, 'west': 1, 'east': 2, 'south': 1} | Load action counts by agent: [46, 44, 45] | Mean absolute state change: 0.017778 | State variation: 2.356532"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,114,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing individual load actions, indicating a complete failure to coordinate toward a shared objective.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 53, 'south': 73, 'west': 10, 'east': 14, 'noop': 2, 'north': 1} | Load action counts by agent: [15, 19, 19] | Mean absolute state change: 0.038889 | State variation: 2.693122"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,115,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents frequently executing the 'load' action, indicating they failed to coordinate with the foraging targets.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 121, 'west': 4, 'east': 6, 'south': 3, 'north': 19} | Load action counts by agent: [42, 38, 41] | Mean absolute state change: 0.030000 | State variation: 2.619465"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,116,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward because agents exclusively performed the 'load' action, failing to coordinate with the foraging agents to collect resources.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 95, 'east': 24, 'south': 34} | Load action counts by agent: [35, 31, 29] | Mean absolute state change: 0.023333 | State variation: 2.564002"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,117,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing individual 'load' actions, indicating a complete failure to coordinate on the shared foraging objective.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 103, 'south': 10, 'north': 2, 'east': 24, 'west': 13, 'noop': 1} | Load action counts by agent: [35, 36, 32] | Mean absolute state change: 0.044444 | State variation: 2.464269"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,118,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing load actions, indicating they failed to coordinate to complete the foraging task.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'west': 41, 'load': 83, 'north': 4, 'south': 3, 'east': 21, 'noop': 1} | Load action counts by agent: [30, 28, 25] | Mean absolute state change: 0.066667 | State variation: 2.187391"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,119,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing load actions, indicating they failed to coordinate with the foraging targets.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 76, 'north': 11, 'south': 28, 'east': 37, 'noop': 1} | Load action counts by agent: [22, 26, 28] | Mean absolute state change: 0.042222 | State variation: 2.641374"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,120,inefficient_exploration,insufficient_cooperation,0.95,,"The agents spent the entire episode performing redundant 'load' actions without any movement or coordination, resulting in zero progress and a return of 0.0.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 7, 'noop': 22, 'load': 56, 'west': 13, 'east': 4} | Load action counts by agent: [31, 25] | Mean absolute state change: 0.033333 | State variation: 1.924325"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,121,target_miscoordination,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing load actions, indicating a complete failure to coordinate foraging or resource collection.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'east': 5, 'load': 34, 'west': 103, 'south': 7, 'north': 4} | Load action counts by agent: [5, 16, 13] | Mean absolute state change: 0.028889 | State variation: 2.487158"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,122,target_miscoordination,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing load actions, indicating a complete failure to coordinate foraging or transport.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 125, 'noop': 3, 'load': 19, 'west': 3, 'east': 3} | Load action counts by agent: [3, 7, 9] | Mean absolute state change: 0.018889 | State variation: 2.868823"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,123,target_miscoordination,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing load actions, indicating a complete failure to coordinate foraging or resource collection.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'west': 110, 'load': 23, 'south': 12, 'north': 4, 'east': 4} | Load action counts by agent: [4, 7, 12] | Mean absolute state change: 0.037778 | State variation: 2.718593"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,124,target_miscoordination,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing load actions, indicating a complete failure to coordinate foraging or transport tasks.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 122, 'load': 15, 'west': 6, 'east': 5, 'north': 2, 'noop': 3} | Load action counts by agent: [4, 10, 1] | Mean absolute state change: 0.028889 | State variation: 2.776121"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,125,target_miscoordination,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing load actions, indicating a complete failure to coordinate and achieve the cooperative foraging objective.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'west': 7, 'south': 113, 'load': 23, 'east': 7, 'noop': 2, 'north': 1} | Load action counts by agent: [13, 4, 6] | Mean absolute state change: 0.032222 | State variation: 2.688692"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,126,target_miscoordination,insufficient_cooperation,0.95,,"The agents failed to coordinate their foraging efforts, evidenced by only one agent performing the critical 'load' action while the others remained idle or moved aimlessly.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 117, 'load': 20, 'noop': 3, 'west': 2, 'east': 10, 'north': 1} | Load action counts by agent: [4, 15, 1] | Mean absolute state change: 0.027778 | State variation: 2.784277"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,127,target_miscoordination,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents taking load actions, indicating they failed to coordinate effectively to complete the foraging task.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 69, 'west': 17, 'load': 40, 'east': 21, 'north': 4, 'noop': 2} | Load action counts by agent: [7, 12, 21] | Mean absolute state change: 0.047778 | State variation: 2.639020"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,128,target_miscoordination,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing load actions, indicating a complete failure to coordinate foraging and transport tasks.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'noop': 2, 'east': 15, 'south': 92, 'west': 12, 'load': 29, 'north': 3} | Load action counts by agent: [9, 17, 3] | Mean absolute state change: 0.042222 | State variation: 2.918813"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,129,target_miscoordination,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents taking actions, indicating a complete failure to coordinate and achieve the foraging objective.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 31, 'east': 9, 'south': 106, 'noop': 1, 'north': 2, 'west': 4} | Load action counts by agent: [9, 17, 5] | Mean absolute state change: 0.027778 | State variation: 2.836468"
